model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_ruizorera	human	ENST00000524189.6	KIF13B	protein_coding	annotated	37	5517	8743	3479	3467	0.3698	0.4049	0.3554	0.3554	0.3319	0.0460	0.6266	0.8740	0.2883
attn	human_ruizorera	human	ENST00000894117.1	PTK2	protein_coding	annotated	278	3436	4519	6395	6268	0.4464	0.5228	0.3217	0.4479	0.3376	0.0513	0.5197	0.8456	0.2882
attn	human_ruizorera	human	ENST00000532485.6	ACER3	protein_coding	annotated	60	863	7333	1091	1083	0.5469	0.5586	0.5023	0.5193	0.4352	0.1182	0.5787	0.7922	0.2881
attn	human_ruizorera	human	ENST00000397238.7	AGAP3	protein_coding	annotated	268	3003	3494	2708	2488	0.3694	0.3558	0.3474	0.3648	0.3410	0.0543	0.5640	0.8955	0.2881
attn	human_ruizorera	human	ENST00000449228.5	BBC3	protein_coding	annotated	165	950	1827	840	818	0.7198	0.5417	0.4862	0.7223	0.4599	0.0774	0.6120	0.4022	0.2881
attn	human_ruizorera	human	ENST00000473312.5	AGAP3	protein_coding	annotated	1	1191	2039	1666	1644	0.4386	0.4161	0.4087	0.4256	0.3853	0.0882	0.5417	0.9027	0.2881
attn	human_ruizorera	human	ENST00000268695.10	GALNS	protein_coding	annotated	71	1639	2344	1150	1146	0.3375	0.3423	0.3454	0.3109	0.3173	0.0322	0.6533	0.7731	0.2881
attn	human_ruizorera	human	ENST00000895811.1	ARF6	protein_coding	annotated	516	1043	1543	3554	2446	0.7217	0.5299	0.5369	0.7515	0.4944	0.1460	0.4512	0.7478	0.2881
attn	human_ruizorera	human	ENST00000877250.1	ZNF592	protein_coding	annotated	453	4256	5161	2193	2161	0.4551	0.4445	0.3728	0.4503	0.3604	0.0702	0.6163	0.8163	0.2881
attn	human_ruizorera	human	ENST00000542754.7	AP4S1	protein_coding	annotated	211	645	4060	292	197	0.3503	0.3754	0.4205	0.3134	0.3581	0.0685	0.6479	0.7614	0.2881
attn	human_ruizorera	human	ENST00000283632.5	RMND5A	protein_coding	annotated	378	1553	6183	8122	7919	0.3955	0.3584	0.3806	0.3543	0.3322	0.0465	0.3873	0.8824	0.2880
attn	human_ruizorera	human	ENST00000245787.9	INSIG2	protein_coding	annotated	210	887	3562	2373	2129	0.3759	0.4016	0.4893	0.2749	0.3688	0.0767	0.5055	0.7764	0.2879
attn	human_ruizorera	human	ENST00000587656.6	DOCK6	protein_coding	annotated	1	6249	6249	948	948	0.3002	0.3021	0.3054	0.3002	0.3054	0.0200	0.7507	0.8470	0.2879
attn	human_ruizorera	human	ENST00000883186.1	AURKAIP1	protein_coding	annotated	123	878	947	10048	10025	0.2900	0.3634	0.5363	0.2824	0.5263	0.1585	0.3235	0.8533	0.2879
attn	human_ruizorera	human	ENST00000256108.10	IMPA1	protein_coding	annotated	99	932	3369	4157	4090	0.5180	0.6230	0.4799	0.5011	0.4409	0.1215	0.4074	0.8721	0.2879
attn	human_ruizorera	human	ENST00000692556.1	MYO5A	protein_coding	annotated	1	5559	5579	1346	1346	0.3500	0.3610	0.3720	0.3498	0.3026	0.0171	0.7087	0.8514	0.2878
attn	human_ruizorera	human	ENST00000476844.5	FHIT	protein_coding	annotated	326	769	1033	763	645	0.5409	0.4440	0.4663	0.5205	0.3921	0.0931	0.5954	0.8078	0.2878
attn	human_ruizorera	human	ENST00000932658.1	STRBP	protein_coding	annotated	396	2414	2972	1621	1551	0.3243	0.3936	0.4376	0.3213	0.4374	0.1197	0.5982	0.8762	0.2878
attn	human_ruizorera	human	ENST00000437766.5	TRMT1	protein_coding	annotated	251	2230	2263	2149	2144	0.3793	0.3641	0.3459	0.3745	0.3387	0.0526	0.5926	0.8895	0.2878
attn	human_ruizorera	human	ENST00000871405.1	LSM6	protein_coding	annotated	8	277	507	1458	1452	0.3513	0.4413	0.5360	0.3132	0.4922	0.1454	0.5083	0.8065	0.2877
attn	human_ruizorera	human	ENST00000358201.9	RABEP2	protein_coding	annotated	76	1785	2307	903	897	0.3115	0.3308	0.3317	0.2972	0.3167	0.0321	0.6395	0.8807	0.2877
attn	human_ruizorera	human	ENST00000552695.6	FICD	protein_coding	annotated	144	1520	3255	477	453	0.3096	0.3741	0.4246	0.2784	0.3874	0.0901	0.6908	0.8587	0.2876
attn	human_ruizorera	human	ENST00000399423.8	TINF2	protein_coding	annotated	332	1396	2168	1173	1113	0.3307	0.3370	0.3666	0.2990	0.3340	0.0486	0.6255	0.8275	0.2876
attn	human_ruizorera	human	ENST00000380003.8	C9orf72	protein_coding	annotated	96	1541	3231	1612	1559	0.3730	0.4427	0.4647	0.3166	0.3653	0.0744	0.5634	0.8505	0.2876
attn	human_ruizorera	human	ENST00000358149.8	ZNF346	protein_coding	annotated	44	928	4314	1554	1546	0.3836	0.4249	0.4175	0.3285	0.3547	0.0663	0.5808	0.8622	0.2875
attn	human_ruizorera	human	ENST00000540052.6	BCORL1	protein_coding	annotated	173	5530	7465	2368	2351	0.2906	0.2964	0.3147	0.2787	0.3024	0.0173	0.6657	0.8516	0.2875
attn	human_ruizorera	human	ENST00000619850.2	FAM83D	protein_coding	annotated	27	1784	2370	4235	4235	0.3523	0.3690	0.3611	0.3378	0.3421	0.0560	0.5327	0.8834	0.2874
attn	human_ruizorera	human	ENST00000328747.12	ZNF92	protein_coding	annotated	144	1904	3165	750	693	0.4096	0.4209	0.3289	0.4048	0.3189	0.0347	0.6447	0.8182	0.2873
attn	human_ruizorera	human	ENST00000545398.5	TRMT2B	protein_coding	annotated	357	1871	3106	830	703	0.3405	0.3517	0.3302	0.3005	0.3132	0.0289	0.6609	0.7980	0.2873
attn	human_ruizorera	human	ENST00000263849.9	ZC2HC1A	protein_coding	annotated	61	1038	3310	2516	2488	0.3983	0.4196	0.4324	0.3482	0.3679	0.0767	0.5083	0.7862	0.2873
attn	human_ruizorera	human	ENST00000368305.9	LAMTOR2	protein_coding	annotated	109	486	621	6678	6558	0.4803	0.4949	0.4599	0.4554	0.4245	0.1132	0.3787	0.9009	0.2872
attn	human_ruizorera	human	ENST00000965867.1	MAP3K20	protein_coding	annotated	163	2565	3340	11322	10873	0.2379	0.5020	0.5059	0.2335	0.5084	0.1523	0.3714	0.7913	0.2872
attn	human_ruizorera	human	ENST00000588740.5	CCDC106	protein_coding	Overlap_uORF	47	154	1404	908	48	0.1858	0.1997	0.2555	0.3303	0.4133	0.1068	0.5988	0.5000	0.2872
attn	human_ruizorera	human	ENST00000272252.10	GALM	protein_coding	annotated	49	1077	2277	4037	4030	0.2549	0.3057	0.4288	0.2217	0.3857	0.0894	0.4869	0.8635	0.2871
attn	human_ruizorera	human	ENST00000311128.10	DENND6A	protein_coding	annotated	60	1886	4646	1698	1687	0.4430	0.3760	0.4174	0.4253	0.3813	0.0866	0.5963	0.8162	0.2870
attn	human_ruizorera	human	ENST00000428771.6	HES4	protein_coding	annotated	200	943	1040	1322	1296	0.3637	0.4267	0.4043	0.3475	0.3819	0.0870	0.5572	0.8380	0.2870
attn	human_ruizorera	human	ENST00000409028.8	RPL31	protein_coding	annotated	34	420	1110	5008	4769	0.6786	0.7481	0.7309	0.6635	0.7127	0.2091	0.3194	0.8222	0.2870
attn	human_ruizorera	human	ENST00000381990.6	GPNMB	protein_coding	annotated	162	1880	2763	658	653	0.3410	0.3491	0.3459	0.3209	0.3234	0.0395	0.7045	0.8392	0.2869
attn	human_ruizorera	human	ENST00000521452.2	TMEM200B	protein_coding	annotated	69	992	2468	200	189	0.4302	0.3352	0.3566	0.4169	0.3347	0.0500	0.7647	0.6561	0.2869
attn	human_ruizorera	human	ENST00000443358.6	PUS1	protein_coding	annotated	192	1391	1664	552	552	0.5556	0.4738	0.3764	0.5506	0.3595	0.0707	0.5926	0.8261	0.2869
attn	human_ruizorera	human	ENST00000528931.5	MICAL2	protein_coding	annotated	1	2868	2868	9627	9627	0.2188	0.2638	0.3305	0.2188	0.3305	0.0462	0.4783	0.8076	0.2869
attn	human_ruizorera	human	ENST00000403609.1	TANK	protein_coding	annotated	43	402	555	720	660	0.4668	0.4634	0.3935	0.4556	0.3765	0.0833	0.5641	0.6197	0.2869
attn	human_ruizorera	human	ENST00000515463.1	SRP19	protein_coding	annotated	68	304	660	290	211	0.8302	0.8048	0.8650	0.8657	0.8691	0.2345	0.3333	0.9668	0.2869
attn	human_ruizorera	human	ENST00000420910.7	LMLN	protein_coding	annotated	6	2084	7137	586	586	0.4766	0.3574	0.3893	0.4612	0.3652	0.0751	0.6562	0.8225	0.2869
attn	human_ruizorera	human	ENST00000575073.5	CEP20	protein_coding	annotated	41	355	530	960	793	0.3924	0.3178	0.4228	0.3791	0.4380	0.1208	0.5000	0.7919	0.2868
attn	human_ruizorera	human	ENST00000396418.7	PKIA	protein_coding	annotated	286	516	3962	1673	774	0.4418	0.5059	0.4153	0.6112	0.3577	0.0693	0.5339	0.6382	0.2868
attn	human_ruizorera	human	ENST00000901058.1	CTNS	protein_coding	annotated	460	1563	2731	490	257	0.4099	0.5125	0.4849	0.4166	0.3828	0.0878	0.6644	0.7393	0.2868
attn	human_ruizorera	human	ENST00000600480.2	KHSRP	protein_coding	annotated	111	2354	4276	24582	24447	0.2919	0.3080	0.3778	0.2704	0.3485	0.0620	0.3368	0.8462	0.2868
attn	human_ruizorera	human	ENST00000935650.1	GPBP1	protein_coding	annotated	144	1565	1891	1339	1309	0.3526	0.3512	0.3717	0.3375	0.3521	0.0650	0.6284	0.7708	0.2868
attn	human_ruizorera	human	ENST00000933571.1	CHST10	protein_coding	annotated	119	1189	2574	1348	1292	0.3032	0.3399	0.4065	0.2666	0.3525	0.0653	0.5720	0.8545	0.2868
attn	human_ruizorera	human	ENST00000889637.1	GTF2H5	protein_coding	annotated	71	286	546	2233	2186	0.5607	0.5102	0.5229	0.5274	0.4731	0.1379	0.4000	0.8756	0.2867
attn	human_ruizorera	human	ENST00000367576.6	LTV1	protein_coding	annotated	141	1568	1853	713	679	0.2743	0.3233	0.3398	0.2789	0.3497	0.0631	0.6524	0.7997	0.2867
attn	human_ruizorera	human	ENST00000225873.9	PEX12	protein_coding	annotated	551	1630	2617	1015	808	0.3624	0.2737	0.3153	0.5472	0.3898	0.0926	0.6056	0.8403	0.2866
attn	human_ruizorera	human	ENST00000564323.5	ZFP90	protein_coding	annotated	215	496	560	475	319	0.5934	0.3373	0.3973	0.6972	0.4134	0.1074	0.5889	0.7304	0.2866
attn	human_ruizorera	human	ENST00000396688.5	SPEG	protein_coding	annotated	339	680	1457	2099	1507	0.3982	0.4434	0.4291	0.3566	0.3873	0.0910	0.4958	0.9171	0.2866
attn	human_ruizorera	human	ENST00000457542.7	MAPKBP1	protein_coding	annotated	237	4763	7182	2083	1775	0.4998	0.4187	0.4314	0.3152	0.3239	0.0403	0.6226	0.8355	0.2866
attn	human_ruizorera	human	ENST00000862868.1	CTTNBP2NL	protein_coding	annotated	12	1988	4807	3489	3489	0.2770	0.3885	0.4280	0.2490	0.3913	0.0937	0.5594	0.8601	0.2865
attn	human_ruizorera	human	ENST00000296015.9	TTC14	protein_coding	annotated	100	2412	3000	1216	1210	0.3231	0.3186	0.3345	0.3105	0.3204	0.0370	0.6317	0.8339	0.2865
attn	human_ruizorera	human	ENST00000616709.4	DIPK1A	protein_coding	Overlap_uORF	81	272	2426	890	197	0.2342	0.2648	0.2898	0.4921	0.4046	0.1022	0.5960	0.6954	0.2864
attn	human_ruizorera	human	ENST00000343242.9	MAFK	protein_coding	annotated	242	712	3380	1144	909	0.5815	0.4841	0.4333	0.5541	0.3767	0.0839	0.5645	0.8801	0.2864
attn	human_ruizorera	human	ENST00000297347.7	MED30	protein_coding	annotated	165	701	985	790	731	0.3243	0.3402	0.3657	0.2896	0.3362	0.0519	0.6065	0.6731	0.2864
attn	human_ruizorera	human	ENST00000929180.1	RPL28	protein_coding	annotated	11	499	540	18165	18163	0.5681	0.6064	0.6435	0.5663	0.6411	0.1937	0.2322	0.8425	0.2864
attn	human_ruizorera	human	ENST00000916000.1	CRISPLD1	protein_coding	Overlap_uORF	252	386	2891	3772	523	0.4619	0.4727	0.4508	0.4140	0.3066	0.0231	0.5549	0.5449	0.2864
attn	human_ruizorera	human	ENST00000506197.3	SMIM20	protein_coding	annotated	95	298	919	1938	1889	0.6302	0.4325	0.5459	0.6037	0.4975	0.1486	0.3524	0.8184	0.2862
attn	human_ruizorera	human	ENST00000321765.10	SPAG5	protein_coding	annotated	80	3661	3786	2498	2497	0.2801	0.2934	0.3488	0.2796	0.3479	0.0620	0.6313	0.8546	0.2862
attn	human_ruizorera	human	ENST00000377059.7	MLLT10	protein_coding	annotated	1	3207	4850	978	971	0.4142	0.4105	0.3290	0.4039	0.3117	0.0286	0.6809	0.7961	0.2862
attn	human_ruizorera	human	ENST00000435532.8	NEDD4	protein_coding	annotated	58	2760	5735	3465	3456	0.3582	0.3676	0.3552	0.3391	0.3306	0.0470	0.5731	0.8339	0.2861
attn	human_ruizorera	human	ENST00000396914.4	CHCHD4	protein_coding	annotated	195	623	1433	376	358	0.6180	0.4555	0.4527	0.5968	0.3980	0.0984	0.6494	0.8352	0.2861
attn	human_ruizorera	human	ENST00000296417.6	H2AZ1	protein_coding	annotated	106	492	866	6734	6392	0.6660	0.5340	0.4631	0.6533	0.4331	0.1188	0.3829	0.7994	0.2861
attn	human_ruizorera	human	ENST00000380283.5	PXDC1	protein_coding	annotated	183	878	1878	319	310	0.3780	0.4361	0.4300	0.3416	0.3912	0.0940	0.6737	0.8032	0.2861
attn	human_ruizorera	human	ENST00000253039.9	EIF2S3	protein_coding	annotated	14	1432	3457	6468	6451	0.3178	0.3437	0.4385	0.3068	0.4264	0.1152	0.3371	0.8569	0.2861
attn	human_ruizorera	human	ENST00000439587.6	TMEM8B	protein_coding	annotated	1092	2108	2150	979	509	0.3003	0.3046	0.3494	0.2548	0.3372	0.0531	0.6628	0.8762	0.2861
attn	human_ruizorera	human	ENST00000444328.7	ST3GAL4	protein_coding	annotated	218	1219	1810	703	594	0.3983	0.4334	0.3521	0.3378	0.3335	0.0498	0.6610	0.8788	0.2860
attn	human_ruizorera	human	ENST00000936559.1	TRMT61A	protein_coding	annotated	291	1160	2384	715	711	0.3594	0.3682	0.3787	0.3060	0.3235	0.0406	0.6575	0.8340	0.2860
attn	human_ruizorera	human	ENST00000303372.7	TCTN2	protein_coding	annotated	129	2222	2908	1018	970	0.3278	0.3189	0.3233	0.3106	0.3021	0.0187	0.6632	0.8536	0.2860
attn	human_ruizorera	human	ENST00000902928.1	ZNF224	protein_coding	annotated	225	2348	3896	296	271	0.3800	0.3739	0.4272	0.3773	0.4257	0.1149	0.6167	0.8192	0.2860
attn	human_ruizorera	human	ENST00000397655.7	TCTN1	protein_coding	annotated	71	1792	1879	1097	1066	0.3188	0.3405	0.3276	0.3180	0.3278	0.0447	0.6386	0.8199	0.2860
attn	human_ruizorera	human	ENST00000677605.1	GLI3	protein_coding	annotated	100	4842	8223	2696	2678	0.5848	0.3034	0.3815	0.5817	0.3609	0.0727	0.6203	0.8204	0.2859
attn	human_ruizorera	human	ENST00000269373.11	FN3KRP	protein_coding	annotated	51	980	1822	3031	3027	0.3902	0.4585	0.4821	0.3691	0.4449	0.1250	0.4645	0.8850	0.2859
attn	human_ruizorera	human	ENST00000564996.6	KLHL36	protein_coding	annotated	156	2006	7559	1109	975	0.2819	0.2898	0.3363	0.2610	0.3372	0.0532	0.6226	0.9067	0.2859
attn	human_ruizorera	human	ENST00000400199.5	NRIP1	protein_coding	annotated	605	4081	7562	2202	2046	0.3804	0.4187	0.4786	0.3148	0.3371	0.0531	0.6393	0.8201	0.2859
attn	human_ruizorera	human	ENST00000475269.5	RBCK1	protein_coding	uORF	164	628	1200	988	717	0.6234	0.6084	0.4267	0.6503	0.3388	0.0547	0.5824	0.7169	0.2859
attn	human_ruizorera	human	ENST00000925370.1	SPRED1	protein_coding	annotated	54	1388	3776	332	323	0.3421	0.3663	0.3835	0.3122	0.3527	0.0663	0.7203	0.8297	0.2859
attn	human_ruizorera	human	ENST00000031146.8	SLC39A9	protein_coding	uORF	23	130	5192	1421	514	0.3370	0.3533	0.3514	0.3900	0.3358	0.0521	0.6082	0.7198	0.2858
attn	human_ruizorera	human	ENST00000413366.8	PRKCA	protein_coding	annotated	240	2258	8964	3996	3937	0.3609	0.3522	0.3849	0.3152	0.3283	0.0453	0.5165	0.8565	0.2858
attn	human_ruizorera	human	ENST00000445755.7	CCDC124	protein_coding	annotated	46	717	987	8367	8348	0.2490	0.4058	0.4902	0.2233	0.4555	0.1304	0.3710	0.8730	0.2858
attn	human_ruizorera	human	ENST00000250340.9	CLEC11A	protein_coding	annotated	163	1134	1375	3943	3578	0.2420	0.5267	0.5606	0.2308	0.5633	0.1725	0.4806	0.8692	0.2858
attn	human_ruizorera	human	ENST00000324767.11	SCAPER	protein_coding	annotated	60	4262	4707	2617	2585	0.2776	0.3387	0.3527	0.2739	0.3485	0.0630	0.6359	0.8569	0.2858
attn	human_ruizorera	human	ENST00000409248.10	NICOL1	protein_coding	annotated	1	387	425	2990	2964	0.4109	0.4840	0.4544	0.4089	0.4520	0.1288	0.3681	0.8374	0.2857
attn	human_ruizorera	human	ENST00000404169.8	CAMKK2	protein_coding	annotated	132	1898	4905	622	552	0.3927	0.3527	0.3592	0.4067	0.3919	0.0949	0.6497	0.7989	0.2857
attn	human_ruizorera	human	ENST00000400324.9	DIAPH3	protein_coding	annotated	163	3744	4745	1657	1610	0.2810	0.2935	0.3344	0.2712	0.3249	0.0422	0.6436	0.8398	0.2856
attn	human_ruizorera	human	ENST00000542267.7	FBXL17	protein_coding	annotated	408	2513	5198	4592	4520	0.3286	0.3300	0.3350	0.3136	0.3144	0.0320	0.5176	0.7761	0.2856
attn	human_ruizorera	human	ENST00000328771.9	DHX34	protein_coding	annotated	316	3747	4338	967	878	0.2450	0.2524	0.2601	0.2870	0.3035	0.0207	0.7046	0.8542	0.2856
attn	human_ruizorera	human	ENST00000474796.2	MAP7D1	protein_coding	annotated	259	2781	3372	12328	11859	0.3977	0.3333	0.3895	0.3927	0.3807	0.0874	0.4211	0.8762	0.2856
attn	human_ruizorera	human	ENST00000458350.7	ATG10	protein_coding	annotated	404	1066	1795	413	317	0.2949	0.3240	0.3094	0.2983	0.3424	0.0581	0.6466	0.7319	0.2856
attn	human_ruizorera	human	ENST00000257566.7	TBX3	protein_coding	annotated	391	2622	4208	1201	1150	0.4741	0.2346	0.3080	0.5411	0.3612	0.0733	0.6162	0.8687	0.2856
attn	human_ruizorera	human	ENST00000373981.5	ZMYM3	protein_coding	annotated	115	1602	1841	7865	7854	0.2987	0.4322	0.4416	0.2900	0.4270	0.1160	0.4585	0.8468	0.2855
attn	human_ruizorera	human	ENST00000324794.11	PIAS2	protein_coding	annotated	159	1877	4543	1760	1586	0.3064	0.3468	0.3830	0.3170	0.3469	0.0619	0.5740	0.8405	0.2855
attn	human_ruizorera	human	ENST00000378495.7	UNC13B	protein_coding	annotated	223	4998	6303	2278	2226	0.3025	0.3338	0.3211	0.2975	0.3178	0.0356	0.6347	0.8414	0.2855
attn	human_ruizorera	human	ENST00000221419.10	HNRNPL	protein_coding	annotated	21	1790	2142	18970	18946	0.5613	0.4894	0.5052	0.5595	0.5010	0.1506	0.2972	0.8426	0.2855
attn	human_ruizorera	human	ENST00000355485.7	VANGL1	protein_coding	annotated	255	1829	8671	1718	1670	0.3814	0.3623	0.3719	0.3486	0.3286	0.0460	0.5917	0.8419	0.2854
attn	human_ruizorera	human	ENST00000320159.2	ZNF48	protein_coding	annotated	377	2233	3234	1761	1732	0.3739	0.3770	0.3688	0.3703	0.3587	0.0716	0.5655	0.8528	0.2854
attn	human_ruizorera	human	ENST00000571133.6	RSL1D1	protein_coding	annotated	31	1503	5440	11137	11060	0.4087	0.4008	0.4149	0.3697	0.3581	0.0711	0.4152	0.8268	0.2853
attn	human_ruizorera	human	ENST00000393818.3	COASY	protein_coding	annotated	476	2170	2479	2360	1934	0.3752	0.4516	0.3425	0.2693	0.3548	0.0686	0.5495	0.8552	0.2853
attn	human_ruizorera	human	ENST00000366582.8	HEATR1	protein_coding	annotated	128	6562	8459	4064	4023	0.2934	0.2932	0.3377	0.2757	0.3137	0.0317	0.6237	0.8581	0.2852
attn	human_ruizorera	human	ENST00000888397.1	PUS7L	protein_coding	annotated	71	2203	3883	1033	997	0.4711	0.3261	0.3493	0.4624	0.3342	0.0513	0.6612	0.8245	0.2852
attn	human_ruizorera	human	ENST00000361580.7	KIFAP3	protein_coding	annotated	229	2607	2954	24367	24254	0.2776	0.3361	0.3731	0.2675	0.3586	0.0717	0.3812	0.8522	0.2851
attn	human_ruizorera	human	ENST00000589666.6	UNK	protein_coding	annotated	76	2508	3890	1725	1720	0.3820	0.4561	0.3678	0.3669	0.3451	0.0609	0.6378	0.8343	0.2851
attn	human_ruizorera	human	ENST00000334220.9	DLST	protein_coding	annotated	39	1400	2813	12471	12372	0.3656	0.3195	0.4436	0.3473	0.4094	0.1062	0.3762	0.8847	0.2851
attn	human_ruizorera	human	ENST00000535191.5	NEK4	protein_coding	annotated	194	2452	2452	624	587	0.2768	0.3024	0.3281	0.2766	0.3322	0.0497	0.6612	0.8245	0.2851
attn	human_ruizorera	human	ENST00000334205.9	RPS6KA4	protein_coding	annotated	75	2393	3128	1566	1564	0.3136	0.3413	0.3416	0.2974	0.3219	0.0402	0.6536	0.8254	0.2849
attn	human_ruizorera	human	ENST00000382907.8	ZMYM5	protein_coding	annotated	138	764	1092	846	747	0.2509	0.3546	0.4548	0.2284	0.4415	0.1241	0.5854	0.7456	0.2849
attn	human_ruizorera	human	ENST00000376327.6	PLP2	protein_coding	annotated	104	562	1103	3516	3292	0.4877	0.4722	0.5376	0.4562	0.4846	0.1442	0.4387	0.8296	0.2849
attn	human_ruizorera	human	ENST00000301244.12	SPINT2	protein_coding	annotated	321	1079	1688	16507	14929	0.4522	0.5274	0.4850	0.4354	0.4562	0.1315	0.3196	0.8649	0.2849
attn	human_ruizorera	human	ENST00000251582.12	ADAMTS2	protein_coding	annotated	134	3769	6783	1958	1913	0.4274	0.3217	0.3265	0.4168	0.3049	0.0230	0.6612	0.7606	0.2848
attn	human_ruizorera	human	ENST00000380833.9	CLCN4	protein_coding	annotated	401	2683	6759	1459	1314	0.3186	0.3499	0.3375	0.2972	0.3164	0.0350	0.6402	0.8843	0.2848
attn	human_ruizorera	human	ENST00000507208.1	MBD4	protein_coding	annotated	203	1921	2194	1747	1352	0.5562	0.6425	0.3248	0.6827	0.3670	0.0784	0.5812	0.7286	0.2848
attn	human_ruizorera	human	ENST00000361794.7	L3MBTL3	protein_coding	annotated	179	2521	4206	1059	915	0.5065	0.3773	0.3356	0.4103	0.3281	0.0463	0.6569	0.8295	0.2848
attn	human_ruizorera	human	ENST00000682720.1	MDM1	protein_coding	annotated	118	2292	2980	1029	1009	0.3216	0.3276	0.3257	0.3058	0.3096	0.0282	0.6426	0.8315	0.2846
attn	human_ruizorera	human	ENST00000382850.8	NEDD4L	protein_coding	annotated	114	2981	8251	4407	4392	0.2870	0.3129	0.3669	0.2504	0.3248	0.0433	0.5404	0.8497	0.2846
attn	human_ruizorera	human	ENST00000237696.10	RARRES1	protein_coding	annotated	43	927	1713	1182	1181	0.8326	0.5505	0.5894	0.8356	0.5669	0.1743	0.5172	0.7925	0.2846
attn	human_ruizorera	human	ENST00000293872.13	LUC7L	protein_coding	annotated	111	1226	1434	1373	1360	0.6546	0.4428	0.3850	0.6497	0.3670	0.0787	0.6109	0.8507	0.2845
attn	human_ruizorera	human	ENST00000462307.5	SNX21	protein_coding	annotated	90	566	1043	815	498	0.3828	0.3746	0.3947	0.2927	0.3269	0.0454	0.6570	0.6867	0.2845
attn	human_ruizorera	human	ENST00000503787.6	GPX8	protein_coding	annotated	23	652	3731	11765	11532	0.6158	0.5814	0.6546	0.6051	0.5934	0.1822	0.3483	0.8505	0.2844
attn	human_ruizorera	human	ENST00000902466.1	PGM5	protein_coding	annotated	111	1814	3217	12302	12285	0.2753	0.3808	0.4522	0.2581	0.4306	0.1188	0.3512	0.8348	0.2844
attn	human_ruizorera	human	ENST00000396521.3	EXOSC3	protein_coding	annotated	21	515	768	1142	699	0.4636	0.4601	0.4641	0.3868	0.3386	0.0560	0.5576	0.7568	0.2844
attn	human_ruizorera	human	ENST00000361815.9	PSMD10	protein_coding	annotated	23	478	768	4177	3649	0.3495	0.4404	0.4250	0.3293	0.4076	0.1058	0.4218	0.8427	0.2843
attn	human_ruizorera	human	ENST00000254193.11	SNRPA1	protein_coding	annotated	71	838	1052	977	907	0.3212	0.3259	0.3974	0.3188	0.4103	0.1075	0.5000	0.8875	0.2843
attn	human_ruizorera	human	ENST00000312469.8	MACROH2A1	protein_coding	annotated	184	1293	1859	16817	16440	0.3202	0.3258	0.3841	0.2943	0.3532	0.0683	0.3493	0.8270	0.2843
attn	human_ruizorera	human	ENST00000254759.8	COQ3	protein_coding	annotated	17	1126	1325	1263	1262	0.3358	0.3096	0.3383	0.3209	0.3213	0.0404	0.5837	0.7892	0.2842
attn	human_ruizorera	human	ENST00000304786.12	SRP9	protein_coding	annotated	116	376	1481	2438	2051	0.4028	0.4913	0.6762	0.3935	0.7892	0.2240	0.2375	0.8357	0.2842
attn	human_ruizorera	human	ENST00000850613.1	OTULIN	protein_coding	annotated	109	1167	5021	1581	1548	0.3364	0.4728	0.4699	0.2937	0.4135	0.1094	0.5946	0.8411	0.2842
attn	human_ruizorera	human	ENST00000903148.1	WWP2	protein_coding	annotated	170	2782	4583	2550	2515	0.3186	0.3245	0.3326	0.2920	0.3046	0.0235	0.6023	0.8060	0.2841
attn	human_ruizorera	human	ENST00000266508.14	AEBP2	protein_coding	annotated	209	1720	5830	2762	2718	0.3672	0.4183	0.3843	0.3203	0.3294	0.0482	0.5274	0.8495	0.2841
attn	human_ruizorera	human	ENST00000456247.7	DGKZ	protein_coding	annotated	198	2984	3588	566	418	0.4690	0.4182	0.3982	0.4421	0.3676	0.0795	0.6316	0.8373	0.2841
attn	human_ruizorera	human	ENST00000444362.3	MRPL20-AS1	lncRNA	novel	38	304	1759	551	393	0.3134	0.3388	0.3446	0.2839	0.3406	0.0581	0.6573	0.5649	0.2841
