model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_hepatocytes	human	ENST00000591022.6	PLEKHH3	protein_coding	annotated	432	2813	3026	1519	1402	0.4345	0.4583	0.4316	0.4585	0.4261	0.0349	0.7217	0.7710	0.3836
attn	human_hepatocytes	human	ENST00000382592.5	LATS2	protein_coding	annotated	446	3712	5546	3525	3006	0.3763	0.3740	0.4024	0.4623	0.4673	0.0627	0.6763	0.8210	0.3836
attn	human_hepatocytes	human	ENST00000020945.4	SNAI2	protein_coding	annotated	165	971	2180	13806	13699	0.5192	0.5237	0.5024	0.5064	0.4804	0.0705	0.4657	0.7900	0.3836
attn	human_hepatocytes	human	ENST00000617445.5	CCDC28A	protein_coding	annotated	177	731	1247	2254	2089	0.6052	0.5250	0.5396	0.5912	0.5036	0.0834	0.6325	0.8152	0.3836
attn	human_hepatocytes	human	ENST00000554360.5	PSMA3-AS1	lncRNA	novel	191	442	2475	297	77	0.4451	0.2666	0.2224	0.4840	0.5250	0.0943	0.7442	0.8571	0.3835
attn	human_hepatocytes	human	ENST00000229903.5	SAYSD1	protein_coding	annotated	98	649	2018	997	987	0.5395	0.5758	0.5326	0.5031	0.4867	0.0742	0.6250	0.8612	0.3835
attn	human_hepatocytes	human	ENST00000380815.5	GMDS	protein_coding	annotated	184	1302	1665	1235	1210	0.4594	0.4486	0.4500	0.4400	0.4292	0.0372	0.7099	0.8727	0.3835
attn	human_hepatocytes	human	ENST00000383744.8	ZNF197	protein_coding	annotated	207	1010	1989	1153	1012	0.5071	0.4661	0.4656	0.4875	0.4377	0.0434	0.6597	0.7964	0.3835
attn	human_hepatocytes	human	ENST00000484197.5	GYG1	protein_coding	annotated	84	923	1563	3390	3253	0.5551	0.4877	0.4796	0.5462	0.4635	0.0605	0.5510	0.7024	0.3835
attn	human_hepatocytes	human	ENST00000221462.9	PPP1R37	protein_coding	annotated	148	2223	2946	1495	1310	0.4730	0.5007	0.4379	0.5141	0.4417	0.0462	0.6872	0.8626	0.3834
attn	human_hepatocytes	human	ENST00000394650.7	MCUB	protein_coding	annotated	93	1103	2230	5201	4945	0.4536	0.6317	0.6295	0.4256	0.5804	0.1188	0.5544	0.7561	0.3834
attn	human_hepatocytes	human	ENST00000905721.1	ZBTB14	protein_coding	uORF	192	494	3722	2014	100	0.5671	0.5451	0.4839	0.2426	0.5197	0.0919	0.6651	0.6900	0.3833
attn	human_hepatocytes	human	ENST00000886583.1	STXBP6	protein_coding	annotated	79	759	976	12127	12094	0.6773	0.6792	0.6257	0.6719	0.6044	0.1281	0.4464	0.8323	0.3833
attn	human_hepatocytes	human	ENST00000191063.8	ANKRD16	protein_coding	annotated	553	1467	1567	731	520	0.5176	0.5063	0.4308	0.4678	0.4192	0.0301	0.7586	0.8019	0.3832
attn	human_hepatocytes	human	ENST00000292566.4	ALKBH4	protein_coding	annotated	28	936	2092	1460	1454	0.4375	0.4553	0.5048	0.4112	0.4764	0.0685	0.6242	0.8886	0.3832
attn	human_hepatocytes	human	ENST00000257017.5	RAB33A	protein_coding	annotated	102	815	945	553	534	0.5055	0.4388	0.4589	0.5011	0.4534	0.0542	0.7108	0.8408	0.3831
attn	human_hepatocytes	human	ENST00000316963.8	LYPLA1	protein_coding	annotated	125	817	2515	3344	3227	0.7431	0.6817	0.6798	0.7411	0.6787	0.1525	0.4811	0.8853	0.3830
attn	human_hepatocytes	human	ENST00000890357.1	CLSTN3	protein_coding	annotated	315	3185	4021	2714	2714	0.5175	0.4498	0.4324	0.5080	0.4167	0.0284	0.6705	0.8909	0.3829
attn	human_hepatocytes	human	ENST00000272348.7	SNRPG	protein_coding	annotated	92	322	594	2489	1377	0.7218	0.6146	0.4107	0.8348	0.6425	0.1414	0.3860	0.9317	0.3829
attn	human_hepatocytes	human	ENST00000945373.1	CD55	protein_coding	annotated	253	1398	2324	13020	12962	0.9669	0.8346	0.7822	0.9672	0.7646	0.1747	0.4459	0.8920	0.3829
attn	human_hepatocytes	human	ENST00000368489.6	ATP8B2	protein_coding	annotated	216	3788	5974	2671	2228	0.5486	0.4801	0.4026	0.5161	0.4158	0.0277	0.6657	0.7935	0.3829
attn	human_hepatocytes	human	ENST00000399464.7	NEURL4	protein_coding	annotated	24	4712	5207	995	995	0.4513	0.4679	0.4330	0.4496	0.4309	0.0392	0.7041	0.9005	0.3826
attn	human_hepatocytes	human	ENST00000248098.8	JPT2	protein_coding	annotated	35	607	3695	4745	4642	0.8663	0.8004	0.6367	0.8658	0.6094	0.1302	0.4340	0.8919	0.3826
attn	human_hepatocytes	human	ENST00000308191.11	PDE7B	protein_coding	annotated	299	1651	5385	1613	1382	0.6945	0.4297	0.4899	0.7591	0.5209	0.0930	0.6587	0.8871	0.3825
attn	human_hepatocytes	human	ENST00000610213.6	DCP1A	protein_coding	annotated	27	1775	5926	3875	3852	0.8164	0.5214	0.5351	0.8106	0.4879	0.0756	0.6474	0.8718	0.3825
attn	human_hepatocytes	human	ENST00000316077.14	MAP7D3	protein_coding	annotated	43	2673	4385	9894	9858	0.8213	0.6860	0.5836	0.8250	0.5596	0.1108	0.5858	0.8885	0.3825
attn	human_hepatocytes	human	ENST00000294409.2	GMEB1	protein_coding	annotated	91	1812	1912	1895	1805	0.6932	0.3883	0.5221	0.6997	0.5417	0.1029	0.6442	0.8920	0.3824
attn	human_hepatocytes	human	ENST00000937922.1	SLC35G2	protein_coding	annotated	372	1610	1799	1471	1458	0.5696	0.4808	0.4929	0.5643	0.4792	0.0707	0.6480	0.8306	0.3824
attn	human_hepatocytes	human	ENST00000918881.1	ATP5PD	protein_coding	annotated	212	697	769	24844	24806	0.6169	0.6284	0.6123	0.6046	0.5881	0.1224	0.3291	0.8854	0.3824
attn	human_hepatocytes	human	ENST00000371460.5	SUPT3H	protein_coding	annotated	319	1305	2389	2121	1915	0.5415	0.4478	0.4561	0.5339	0.4338	0.0415	0.6284	0.8475	0.3824
attn	human_hepatocytes	human	ENST00000298743.9	GAS1	protein_coding	annotated	728	1765	3145	22697	6176	0.7927	0.5459	0.6343	0.5865	0.5880	0.1224	0.3981	0.8616	0.3823
attn	human_hepatocytes	human	ENST00000308511.9	CCAR2	protein_coding	annotated	125	2896	3685	4306	4220	0.4421	0.4331	0.4223	0.4222	0.4001	0.0156	0.6460	0.8538	0.3823
attn	human_hepatocytes	human	ENST00000379483.4	KBTBD7	protein_coding	annotated	313	2367	4736	882	845	0.4333	0.4300	0.4418	0.4074	0.4159	0.0283	0.7132	0.8237	0.3823
attn	human_hepatocytes	human	ENST00000617050.1	PCDHGA7	protein_coding	annotated	162	2615	3262	1300	1231	0.4587	0.4652	0.4306	0.4604	0.4337	0.0415	0.7024	0.8448	0.3822
attn	human_hepatocytes	human	ENST00000305641.7	LCMT2	protein_coding	annotated	85	2145	6925	1622	1600	0.4311	0.4356	0.4373	0.4045	0.4112	0.0247	0.7157	0.8144	0.3822
attn	human_hepatocytes	human	ENST00000260643.7	PREB	protein_coding	annotated	216	1469	2127	2990	2034	0.6096	0.5401	0.5156	0.6019	0.4516	0.0538	0.6199	0.8333	0.3822
attn	human_hepatocytes	human	ENST00000370765.11	DST	protein_coding	annotated	102	8051	8971	1211	1211	0.4210	0.4220	0.4042	0.4190	0.4021	0.0173	0.7286	0.8687	0.3821
attn	human_hepatocytes	human	ENST00000543431.6	DYRK4	protein_coding	annotated	39	1943	2065	1303	1303	0.6388	0.5953	0.4869	0.6381	0.4853	0.0744	0.6000	0.7153	0.3821
attn	human_hepatocytes	human	ENST00000525842.5	ZBTB44	protein_coding	annotated	369	1730	9315	1293	1136	0.4984	0.4749	0.4357	0.4946	0.4317	0.0402	0.6872	0.8327	0.3821
attn	human_hepatocytes	human	ENST00000275364.8	GNA12	protein_coding	annotated	148	1293	4369	3796	3636	0.5549	0.5420	0.4542	0.5420	0.4303	0.0393	0.5973	0.8501	0.3821
attn	human_hepatocytes	human	ENST00000357006.8	ZBTB14	protein_coding	annotated	340	1689	3528	2025	1875	0.5946	0.5589	0.5007	0.5894	0.5170	0.0914	0.6561	0.8741	0.3821
attn	human_hepatocytes	human	ENST00000316549.11	SLC9A9	protein_coding	annotated	147	2084	3564	3900	3422	0.8133	0.5653	0.5607	0.5540	0.5148	0.0903	0.6189	0.8486	0.3820
attn	human_hepatocytes	human	ENST00000372991.9	CCND3	protein_coding	annotated	160	1038	2026	8286	8200	0.8212	0.7657	0.7691	0.8286	0.7533	0.1726	0.4657	0.8727	0.3819
attn	human_hepatocytes	human	ENST00000368194.8	ARHGEF11	protein_coding	annotated	1413	6101	7261	2389	1606	0.5476	0.3751	0.3554	0.4492	0.4415	0.0473	0.6971	0.8717	0.3818
attn	human_hepatocytes	human	ENST00000392105.7	STK36	protein_coding	uORF	49	216	4821	1568	117	0.4931	0.4714	0.4361	0.4304	0.4102	0.0242	0.7110	0.6410	0.3818
attn	human_hepatocytes	human	ENST00000910220.1	ZNF567	protein_coding	annotated	92	2035	2703	1427	1395	0.4061	0.4382	0.4779	0.3994	0.4726	0.0673	0.6579	0.7477	0.3818
attn	human_hepatocytes	human	ENST00000403593.9	SDSL	protein_coding	annotated	120	1109	1306	644	595	0.4416	0.4490	0.4406	0.4469	0.4210	0.0326	0.7075	0.8689	0.3817
attn	human_hepatocytes	human	ENST00000334888.10	TMEM216	protein_coding	annotated	46	492	1062	499	484	0.4839	0.4623	0.4927	0.4476	0.4577	0.0581	0.7121	0.8058	0.3817
attn	human_hepatocytes	human	ENST00000486777.7	RAB11FIP5	protein_coding	annotated	172	4146	6285	3914	3814	0.4861	0.5098	0.4308	0.4722	0.4117	0.0255	0.6568	0.8812	0.3817
attn	human_hepatocytes	human	ENST00000561060.5	ZFAND6	protein_coding	annotated	215	841	891	13263	12968	0.9209	0.8431	0.7808	0.9225	0.7719	0.1770	0.4233	0.8708	0.3816
attn	human_hepatocytes	human	ENST00000522111.3	TRNP1	protein_coding	annotated	96	779	1961	1437	1102	0.4235	0.4662	0.4641	0.4558	0.4681	0.0647	0.6420	0.8439	0.3815
attn	human_hepatocytes	human	ENST00000682922.1	DDX60L	protein_coding	annotated	227	5347	6759	2104	2041	0.4814	0.4328	0.4199	0.4689	0.4017	0.0176	0.7168	0.8584	0.3815
attn	human_hepatocytes	human	ENST00000854422.1	ZNF248	protein_coding	Overlap_uORF	224	472	4738	1116	528	0.4267	0.3757	0.3702	0.6238	0.4736	0.0681	0.6641	0.8125	0.3815
attn	human_hepatocytes	human	ENST00000529515.2	KRBOX5	protein_coding	annotated	190	1815	5982	2120	1432	0.6405	0.5280	0.6163	0.5498	0.5647	0.1137	0.6163	0.6837	0.3813
attn	human_hepatocytes	human	ENST00000296220.6	OSBPL11	protein_coding	annotated	698	2941	4598	1590	1382	0.4173	0.4091	0.4265	0.4139	0.4206	0.0327	0.7117	0.9038	0.3813
attn	human_hepatocytes	human	ENST00000642557.4	SMIM1	protein_coding	annotated	235	471	506	463	402	0.5755	0.5548	0.4866	0.5596	0.4643	0.0626	0.6462	0.8308	0.3812
attn	human_hepatocytes	human	ENST00000361441.5	APOBEC3C	protein_coding	annotated	107	679	2644	28323	25883	0.4989	0.5187	0.4941	0.4094	0.4544	0.0564	0.3129	0.8939	0.3812
attn	human_hepatocytes	human	ENST00000311638.7	THAP6	protein_coding	annotated	69	737	3549	2021	1927	0.5913	0.6637	0.5493	0.5540	0.4835	0.0742	0.6133	0.7125	0.3810
attn	human_hepatocytes	human	ENST00000261858.7	GLCE	protein_coding	annotated	228	2081	5044	2633	2173	0.6108	0.6506	0.6317	0.5908	0.4948	0.0805	0.6413	0.7510	0.3810
attn	human_hepatocytes	human	ENST00000330205.10	SPATC1L	protein_coding	annotated	391	951	1182	1885	1075	0.5424	0.5064	0.4965	0.5266	0.4912	0.0785	0.6590	0.9079	0.3810
attn	human_hepatocytes	human	ENST00000676631.1	STAT5A	protein_coding	annotated	169	2454	3627	2162	2147	0.7430	0.5125	0.4935	0.7402	0.4806	0.0726	0.6435	0.7634	0.3809
attn	human_hepatocytes	human	ENST00000326505.4	B3GNT5	protein_coding	annotated	522	1658	4108	1191	699	0.5282	0.5765	0.4843	0.5336	0.4500	0.0537	0.6839	0.7897	0.3809
attn	human_hepatocytes	human	ENST00000503462.3	ZNF827	protein_coding	annotated	24	4073	7187	1806	1806	0.4900	0.5125	0.4476	0.4792	0.4329	0.0421	0.6782	0.7713	0.3809
attn	human_hepatocytes	human	ENST00000361757.8	SBNO2	protein_coding	annotated	224	4324	4906	11918	11402	0.4814	0.5594	0.5137	0.4884	0.5083	0.0878	0.5608	0.8960	0.3808
attn	human_hepatocytes	human	ENST00000397276.6	PABPN1	protein_coding	annotated	14	904	2768	1365	1357	0.6382	0.6289	0.6056	0.6285	0.5911	0.1245	0.5700	0.7517	0.3808
attn	human_hepatocytes	human	ENST00000599612.3	MPV17L2	protein_coding	annotated	65	685	1578	966	953	0.6495	0.5956	0.5273	0.6310	0.4873	0.0766	0.6542	0.8657	0.3807
attn	human_hepatocytes	human	ENST00000341864.6	TAF9B	protein_coding	annotated	40	795	2657	1556	1515	0.5549	0.5377	0.4893	0.5203	0.4452	0.0508	0.6667	0.8013	0.3806
attn	human_hepatocytes	human	ENST00000371945.10	MKNK1	protein_coding	annotated	219	1493	2661	2518	1678	0.6215	0.6797	0.6803	0.6648	0.6446	0.1434	0.5962	0.8516	0.3806
attn	human_hepatocytes	human	ENST00000406644.7	TEF	protein_coding	annotated	201	1022	4386	2024	2010	0.7455	0.6885	0.5132	0.7330	0.4725	0.0682	0.6013	0.9194	0.3805
attn	human_hepatocytes	human	ENST00000456004.1	STK32C	protein_coding	annotated	102	410	607	938	750	0.5142	0.4037	0.4472	0.5513	0.5010	0.0842	0.6481	0.6120	0.3804
attn	human_hepatocytes	human	ENST00000860869.1	TP53I11	protein_coding	annotated	433	1002	3539	7616	6476	0.9596	0.8554	0.8050	0.9622	0.7690	0.1769	0.4422	0.8879	0.3804
attn	human_hepatocytes	human	ENST00000565677.5	STUB1	protein_coding	uORF	303	605	1560	4497	1328	0.5881	0.5870	0.4917	0.6674	0.4448	0.0507	0.5430	0.6732	0.3804
attn	human_hepatocytes	human	ENST00000930377.1	KRT8	protein_coding	uORF	179	277	2093	30930	105	0.7480	0.6872	0.6642	0.9009	0.4443	0.0504	0.3057	0.7810	0.3803
attn	human_hepatocytes	human	ENST00000651695.2	LRBA	protein_coding	annotated	252	8825	9880	4946	4791	0.4055	0.4081	0.4006	0.3962	0.3910	0.0095	0.7022	0.8493	0.3803
attn	human_hepatocytes	human	ENST00000253144.13	ZNF331	protein_coding	annotated	1334	2725	5042	2234	1993	0.4631	0.4772	0.4658	0.4597	0.4452	0.0510	0.6463	0.8665	0.3803
attn	human_hepatocytes	human	ENST00000299164.4	ADAMTS15	protein_coding	annotated	330	3182	6006	11127	11049	0.4086	0.4162	0.4284	0.3906	0.4093	0.0249	0.5241	0.8767	0.3802
attn	human_hepatocytes	human	ENST00000258770.8	TBRG4	protein_coding	Overlap_uORF	29	124	2226	6781	580	0.6609	0.6586	0.6049	0.4134	0.4452	0.0512	0.5799	0.7259	0.3801
attn	human_hepatocytes	human	ENST00000939654.1	MDC1	protein_coding	annotated	209	6541	7197	2638	2635	0.4158	0.4163	0.3967	0.4109	0.3915	0.0102	0.7221	0.8664	0.3801
attn	human_hepatocytes	human	ENST00000321030.9	PRPF31	protein_coding	annotated	53	1552	1833	7837	7755	0.4479	0.5035	0.4624	0.4366	0.4473	0.0527	0.5508	0.8687	0.3799
attn	human_hepatocytes	human	ENST00000395425.6	DLGAP5	protein_coding	annotated	84	2612	2954	1327	1280	0.4141	0.3991	0.3895	0.4135	0.3995	0.0173	0.7511	0.8602	0.3797
attn	human_hepatocytes	human	ENST00000268802.10	NOB1	protein_coding	annotated	17	1255	1716	4018	3999	0.4922	0.4407	0.4575	0.4798	0.4404	0.0483	0.5676	0.8557	0.3797
attn	human_hepatocytes	human	ENST00000370689.6	PRKACB	protein_coding	annotated	265	1320	4513	2746	2586	0.6706	0.5762	0.5018	0.6612	0.4612	0.0619	0.6588	0.8039	0.3796
attn	human_hepatocytes	human	ENST00000523377.2	LYRM2	protein_coding	annotated	32	298	5347	2864	2768	0.7243	0.6348	0.5904	0.6936	0.5166	0.0929	0.4380	0.8219	0.3795
attn	human_hepatocytes	human	ENST00000307259.9	PLPP1	protein_coding	annotated	336	1190	1542	4604	4268	0.5070	0.4916	0.4462	0.4819	0.4159	0.0306	0.5565	0.8608	0.3795
attn	human_hepatocytes	human	ENST00000325509.5	MSC	protein_coding	annotated	235	855	1956	2634	2414	0.4070	0.4362	0.5006	0.3706	0.4715	0.0683	0.5519	0.8372	0.3795
attn	human_hepatocytes	human	ENST00000297991.6	AQP3	protein_coding	annotated	64	942	1825	693	688	0.4581	0.4789	0.4827	0.4325	0.4566	0.0592	0.6932	0.8590	0.3794
attn	human_hepatocytes	human	ENST00000860111.1	MEF2C	protein_coding	annotated	435	1832	6195	1825	1357	0.5284	0.5327	0.4319	0.5286	0.4558	0.0586	0.6794	0.8136	0.3794
attn	human_hepatocytes	human	ENST00000380599.9	ZBTB4	protein_coding	uORF	2	208	5860	2449	335	0.6679	0.5866	0.6333	0.8359	0.4301	0.0412	0.6497	0.8179	0.3794
attn	human_hepatocytes	human	ENST00000887338.1	WASF3	protein_coding	annotated	158	1657	4740	508	487	0.4808	0.4749	0.4753	0.4495	0.4385	0.0472	0.7391	0.8316	0.3793
attn	human_hepatocytes	human	ENST00000966287.1	TMEM91	protein_coding	annotated	625	1290	1499	431	418	0.5973	0.6507	0.5139	0.5834	0.4939	0.0812	0.6863	0.8636	0.3793
attn	human_hepatocytes	human	ENST00000271850.11	TPM3	protein_coding	annotated	41	898	1219	14380	14367	0.5130	0.5286	0.4917	0.5049	0.4803	0.0736	0.3556	0.8661	0.3792
attn	human_hepatocytes	human	ENST00000288599.9	NCOA1	protein_coding	annotated	259	4458	6952	3496	3291	0.4096	0.3999	0.3946	0.4303	0.4095	0.0260	0.7042	0.8581	0.3791
attn	human_hepatocytes	human	ENST00000305560.11	AFG2B	protein_coding	annotated	95	2356	2561	2264	2254	0.5368	0.5374	0.4297	0.5332	0.4234	0.0367	0.6630	0.8629	0.3791
attn	human_hepatocytes	human	ENST00000216727.9	PABPN1	protein_coding	annotated	14	934	1811	1323	1323	0.5964	0.6311	0.6100	0.5884	0.5989	0.1285	0.5579	0.7596	0.3790
attn	human_hepatocytes	human	ENST00000271002.15	ITGB3BP	protein_coding	annotated	93	626	961	1749	1615	0.7418	0.8475	0.5797	0.7440	0.5901	0.1252	0.6308	0.8118	0.3790
attn	human_hepatocytes	human	ENST00000320805.9	NFATC2IP	protein_coding	annotated	76	1335	4564	2303	2287	0.5965	0.5677	0.5154	0.5775	0.4840	0.0760	0.6218	0.9056	0.3789
attn	human_hepatocytes	human	ENST00000272321.12	WDPCP	protein_coding	annotated	207	2447	4894	1213	1135	0.4666	0.4102	0.4239	0.4673	0.4130	0.0289	0.7366	0.8529	0.3789
attn	human_hepatocytes	human	ENST00000778454.1	SNHG29	lncRNA	novel	19	171	872	4313	4161	0.6253	0.7772	0.7603	0.5900	0.7291	0.1681	0.3846	0.5105	0.3789
attn	human_hepatocytes	human	ENST00000575301.5	NLGN2	protein_coding	annotated	982	3489	4374	2633	1964	0.3836	0.3940	0.3955	0.3928	0.4110	0.0273	0.6878	0.7683	0.3789
attn	human_hepatocytes	human	ENST00000892074.1	KLF15	protein_coding	annotated	351	1658	2749	812	800	0.4831	0.4561	0.4567	0.4678	0.4392	0.0480	0.6935	0.8000	0.3789
attn	human_hepatocytes	human	ENST00000398073.7	CTDSP2	protein_coding	annotated	295	1110	4785	19631	11594	0.6351	0.8705	0.6661	0.6214	0.5968	0.1279	0.3536	0.7636	0.3788
attn	human_hepatocytes	human	ENST00000548553.1	TMT1A	protein_coding	annotated	982	1716	4076	2587	1506	0.6719	0.5492	0.4482	0.8197	0.5927	0.1264	0.4783	0.8752	0.3787
attn	human_hepatocytes	human	ENST00000263413.7	C6	protein_coding	annotated	239	3070	3661	2158	2080	0.4379	0.4461	0.4269	0.4322	0.4192	0.0338	0.7219	0.7990	0.3787
attn	human_hepatocytes	human	ENST00000571503.1	OXLD1	protein_coding	annotated	19	297	803	1435	376	0.7754	0.6849	0.5635	0.5632	0.4601	0.0620	0.6642	0.7766	0.3785
attn	human_hepatocytes	human	ENST00000393471.2	LIPT1	protein_coding	annotated	39	1220	1289	597	592	0.4624	0.4732	0.4222	0.4614	0.4208	0.0352	0.7473	0.8361	0.3785
attn	human_hepatocytes	human	ENST00000613060.4	SLC6A6	protein_coding	annotated	19	2184	6526	1609	1606	0.4445	0.4657	0.4559	0.4147	0.4237	0.0373	0.6769	0.8474	0.3785
attn	human_hepatocytes	human	ENST00000619960.5	FAUP4	lncRNA	novel	600	737	1460	377	104	0.0341	0.0287	0.0316	0.6486	0.5047	0.0875	0.6905	0.6923	0.3785
attn	human_hepatocytes	human	ENST00000381120.8	MTIF3	protein_coding	Overlap_uORF	32	145	995	2711	1000	0.3455	0.3677	0.3847	0.4247	0.4580	0.0609	0.5824	0.6990	0.3784
attn	human_hepatocytes	human	ENST00000684192.1	RAD54L2	protein_coding	annotated	314	4717	9957	2335	2129	0.4248	0.4423	0.4292	0.4046	0.4094	0.0266	0.6985	0.8398	0.3784
attn	human_hepatocytes	human	ENST00000874767.1	POM121C	protein_coding	annotated	1005	3968	5980	526	232	0.4107	0.3438	0.4070	0.5385	0.5273	0.0989	0.6452	0.8879	0.3783
attn	human_hepatocytes	human	ENST00000371429.4	NDC1	protein_coding	annotated	36	2060	4552	2286	2284	0.4589	0.4936	0.4788	0.4330	0.4450	0.0525	0.6691	0.8021	0.3783
attn	human_hepatocytes	human	ENST00000337174.7	CAMKK2	protein_coding	annotated	579	2204	5304	1694	1499	0.5019	0.4495	0.4489	0.4722	0.4390	0.0484	0.6699	0.8606	0.3783
attn	human_hepatocytes	human	ENST00000613856.4	SLIRP	protein_coding	annotated	42	320	420	21789	15521	0.5539	0.5095	0.4502	0.6713	0.4969	0.0836	0.3264	0.8787	0.3783
attn	human_hepatocytes	human	ENST00000230431.11	DNPH1	protein_coding	annotated	26	550	654	4574	4567	0.6505	0.6126	0.5426	0.6433	0.5270	0.0988	0.4615	0.9052	0.3782
attn	human_hepatocytes	human	ENST00000370574.4	ZNHIT6	protein_coding	annotated	150	1562	6203	5881	5662	0.4619	0.4415	0.4733	0.4100	0.4160	0.0318	0.6178	0.8184	0.3782
attn	human_hepatocytes	human	ENST00000522345.2	ATXN7	protein_coding	annotated	12	2849	2849	1134	1134	0.6263	0.5178	0.4340	0.6262	0.4339	0.0450	0.6821	0.8713	0.3782
attn	human_hepatocytes	human	ENST00000883996.1	SLC25A51	protein_coding	annotated	307	1200	1407	343	215	0.4931	0.4048	0.4141	0.4641	0.5600	0.1137	0.6889	0.9116	0.3781
attn	human_hepatocytes	human	ENST00000886028.1	CYB561	protein_coding	annotated	486	1241	3345	497	464	0.4808	0.4595	0.4960	0.4663	0.4327	0.0443	0.7468	0.8556	0.3780
attn	human_hepatocytes	human	ENST00000873307.1	PAK1	protein_coding	annotated	324	1961	3686	2808	2446	0.4765	0.5418	0.4654	0.4496	0.4739	0.0709	0.6325	0.8451	0.3780
attn	human_hepatocytes	human	ENST00000377026.4	NAPB	protein_coding	annotated	87	983	3837	537	537	0.5374	0.5211	0.4821	0.5133	0.4525	0.0577	0.6753	0.8007	0.3778
attn	human_hepatocytes	human	ENST00000680572.1	SPECC1	protein_coding	annotated	168	2540	5068	1517	1514	0.7132	0.5284	0.4821	0.7057	0.4570	0.0606	0.7030	0.8659	0.3778
attn	human_hepatocytes	human	ENST00000433628.2	CNNM2	protein_coding	annotated	125	2686	3857	1743	1648	0.5447	0.5407	0.4125	0.5359	0.4130	0.0298	0.7100	0.8398	0.3778
attn	human_hepatocytes	human	ENST00000326043.5	MAF	protein_coding	annotated	836	2047	2669	2973	2131	0.7214	0.4658	0.5416	0.7892	0.5603	0.1140	0.5787	0.8944	0.3778
attn	human_hepatocytes	human	ENST00000329235.6	AP1S2	protein_coding	annotated	119	718	2237	689	689	0.8981	0.9400	0.8844	0.8969	0.8831	0.2003	0.4138	0.7983	0.3777
attn	human_hepatocytes	human	ENST00000314583.8	HCLS1	protein_coding	annotated	85	1545	1992	1940	1885	0.4727	0.4822	0.4668	0.4533	0.4437	0.0521	0.6779	0.9008	0.3777
attn	human_hepatocytes	human	ENST00000380379.10	BPHL	protein_coding	annotated	31	906	1909	1224	1220	0.5039	0.4684	0.4737	0.4715	0.4333	0.0449	0.6838	0.8418	0.3777
attn	human_hepatocytes	human	ENST00000533683.7	SAMD1	protein_coding	annotated	332	1630	2196	3107	2819	0.3287	0.4755	0.5280	0.3133	0.5269	0.0991	0.5984	0.5413	0.3777
attn	human_hepatocytes	human	ENST00000391851.8	PRMT1	protein_coding	annotated	130	1191	1393	28041	28026	0.8857	0.6791	0.6613	0.8870	0.6485	0.1462	0.3654	0.9073	0.3776
attn	human_hepatocytes	human	ENST00000580918.2	TMEM94	protein_coding	annotated	218	4300	5387	2575	2130	0.6854	0.6446	0.5227	0.6358	0.4236	0.0381	0.6667	0.6798	0.3775
attn	human_hepatocytes	human	ENST00000354862.4	NAA80	protein_coding	annotated	203	1129	1330	329	321	0.4247	0.4132	0.4679	0.4206	0.4667	0.0669	0.7538	0.7539	0.3775
attn	human_hepatocytes	human	ENST00000256257.2	RNF122	protein_coding	annotated	406	873	1872	2285	2072	0.6325	0.5990	0.5495	0.6048	0.4943	0.0827	0.6012	0.8605	0.3775
attn	human_hepatocytes	human	ENST00000192788.6	BLTP3A	protein_coding	annotated	169	4491	9567	1640	1604	0.4447	0.4245	0.4272	0.4262	0.4042	0.0232	0.7121	0.8915	0.3774
attn	human_hepatocytes	human	ENST00000563290.6	SCAPER	protein_coding	annotated	102	4304	5033	1884	1841	0.4616	0.4094	0.4065	0.4625	0.4057	0.0244	0.7233	0.8827	0.3774
attn	human_hepatocytes	human	ENST00000334205.9	RPS6KA4	protein_coding	annotated	75	2393	3128	1434	1434	0.5071	0.4530	0.4248	0.4988	0.4119	0.0293	0.7269	0.8619	0.3774
